Id,Prediction
18544,4430710.763
18545,4707977.471
18546,5807030.534
18547,4463766.133
18548,5763211.804
18549,4182591.805
18550,5521411.879
18551,2524486.296
18552,4178978.008
18553,5017365.759
18554,4510253.655
18555,5866396.559
18556,4351753.582
18557,4296063.291
18558,4440222.973
18559,5553112.534
18560,5198455.961
18561,6621860.187
18562,8076456.125
18563,3621152.118
18564,4306910.668
18565,7032956.558
18566,3246466.321
18567,6192803.412
18568,4645358.683
18569,4323020.733
18570,5683472.766
18571,4597876.608
18572,5683471.095
18573,3265954.821
18574,4064334.188
18575,4851222.365
18576,4022246.004
18577,5197932.347
18578,4768693.993
18579,3160374.917
18580,5001142.876
18581,5202927.136
18582,6765321.43
18583,4595853.971
18584,4346808.6
18585,4192361.31
18586,7737934.335
18587,4873727.122
18588,3426522.336
18589,4973849.245
18590,5477842.685
18591,5902768.271
18592,4339005.906
18593,4342054.335
18594,4260949.987
18595,3634127.75
18596,5034806.824
18597,4814162.049
18598,4971440.063
18599,5215453.66
18600,5589299.011
18601,4140923.484
18602,3908133.906
18603,6748257.838
18604,6257269.912
18605,4420671.79
18606,4335984.334
18607,5618788.912
18608,4616767.339
18609,5006914.567
18610,3620530.352
18611,4103149.146
18612,4260953.694
18613,3926804.946
18614,5120442.52
18615,4879884.69
18616,5009494.982
18617,4481256.34
18618,6083469.906
18619,5155427.374
18620,3910400.808
18621,4465376.466
18622,6300046.992
18623,7720444.995
18624,5704284.38
18625,5629923.407
18626,5080830.348
18627,5479571.163
18628,4483446.02
18629,5122781.663
18630,4623047.521
18631,6436469.461
18632,5299318.149
18633,4920125.455
18634,6251678.038
18635,5557191.875
18636,5386029.59
18637,3801054.808
18638,4638685.977
18639,3480541.631
18640,5069085.065
18641,3634127.75
18642,5817307.137
18643,5257539.441
18644,4131025.38
18645,4319698.122
18646,5032524.159
18647,5828253.676
18648,4729275.43
18649,4754867.977
18650,4608244.943
18651,6134115.606
18652,4681774.978
18653,4957152.597
18654,4695192.028
18655,4583748.171
18656,4046339.882
18657,4163877.71
18658,5003139.367
18659,4266318.297
18660,3408390.57
18661,3887913.65
18662,4704603.39
18663,3934173.816
18664,5622608.821
18665,5758882.139
18666,4656746.249
18667,4459974.83
18668,5941845.787
18669,4869255.582
18670,5336055.388
18671,4567299.921
18672,4402495.394
18673,5105719.948
18674,3987138.905
18675,4382059.461
18676,4500086.365
18677,5623001.983
18678,5846489.89
18679,3869560.643
18680,5739919.695
18681,4127861.594
18682,3543829.037
18683,4322830.618
18684,3754004.194
18685,5334017.781
18686,3637795.032
18687,4580302.641
18688,4332219.826
18689,4506224.209
18690,3940846.18
18691,4283200.457
18692,3921942.645
18693,4996370.897
18694,4990945.058
18695,4582101.252
18696,3572478.065
18697,6571746.502
18698,4506969.978
18699,4198172.18
18700,5116206.958
18701,4374651.964
18702,4522797.15
18703,5388559.008
18704,5230553.96
18705,4671016.496
18706,4009773.766
18707,3170325.477
18708,3402238.837
18709,3551152.84
18710,4212043.179
18711,3599073.09
18712,4683849.681
18713,5402624.702
18714,6981593.313
18715,5114679.936
18716,4420231.024
18717,3503372.356
18718,4518788.452
18719,4058365.578
18720,4804050.053
18721,3492491.547
18722,4721534.905
18723,4131521.072
18724,4859687.902
18725,4910248.862
18726,4674220.942
18727,5378432.619
18728,5136279.044
18729,5005589.332
18730,4358959.209
18731,5783583.038
18732,4263329.753
18733,6310302.138
18734,6025941.847
18735,3329601.918
18736,5162507.503
18737,5667422.554
18738,4350578.745
18739,4110846.772
18740,4521698.639
18741,4502327.686
18742,4561074.817
18743,5066753.328
18744,4684612.08
18745,5108685.463
18746,4423985.444
18747,5798728.597
18748,5816231.127
18749,4082785.048
18750,5373117.079
18751,4387242.415
18752,4805205.502
18753,5184257.503
18754,4756135.872
18755,4434857.927
18756,5922317.233
18757,3677181.184
18758,3686011.49
18759,4569348.078
18760,4865970.726
18761,4502638.96
18762,5273781.604
18763,4821076.27
18764,5167811.032
18765,3461352.805
18766,4399505.881
18767,4708545.028
18768,2565276.568
18769,5139459.08
18770,5160644.333
18771,4512533.947
18772,4162835.59
18773,4206367.299
18774,5901301.237
18775,4878146.394
18776,4923497.964
18777,4679879.122
18778,5773635.569
18779,4213666.314
18780,4851985.577
18781,5380023.024
18782,6395862.016
18783,6312474.435
18784,5150949.76
18785,4674978.388
18786,5462725.393
18787,3853391.28
18788,3841019.474
18789,5644597.087
18790,5284354.369
18791,5437133.141
18792,4749381.694
18793,5162452.253
18794,4588411.846
18795,4651806.259
18796,5674562.632
18797,4732313.611
18798,5196764.496
18799,4357681.401
18800,6058803.512
18801,5270296.802
18802,3025716.926
18803,4107753.617
18804,5733466.365
18805,4425292.679
18806,4097227.64
18807,4474772.451
18808,5170299.712
18809,7458194.826
18810,5083270.756
18811,5968631.126
18812,4876231.41
18813,3505728.073
18814,4827017.091
18815,5790794.363
18816,6361764.314
18817,5294871.72
18818,5386400.245
18819,5055480.547
18820,3951813.574
18821,3595671.128
18822,5389658.355
18823,3235811.989
18824,5734655.578
18825,4082599.92
18826,4237469.996
18827,4278350.263
18828,4292993.993
18829,3868095.877
18830,5061755.316
18831,5160467.005
18832,4383543.351
18833,2545273.015
18834,5690152.118
18835,4391580.523
18836,4940832.671
18837,4211314.627
18838,5915402.225
18839,6306835.161
18840,4451026.436
18841,4257763.19
18842,3552636.154
18843,5247694.558
18844,6410726.915
18845,3633581.293
18846,5288327.018
18847,4395618.203
18848,3134735.574
18849,4853626.747
18850,4616141.82
18851,4456223.728
18852,4036970.437
18853,5030019.677
18854,5006519.087
18855,4808098.788
18856,4800940.866
18857,4550792.082
18858,4786136.245
18859,5001326.308
18860,4244668.549
18861,5305993.801
18862,4201485.144
18863,6670633.631
18864,5059567.11
18865,4742038.165
18866,4558571.83
18867,5590791.215
18868,4190827.811
18869,6250423.802
18870,5179843.765
18871,3398663.667
18872,4532533.001
18873,4459277.232
18874,5885181.586
18875,6105497.865
18876,4913940.579
18877,4100124.155
18878,4294549.527
18879,3849949.374
18880,5470202.736
18881,6487233.016
18882,6514169.621
18883,5024990.246
18884,4787459.199
18885,5637598.304
18886,4933454.94
18887,4631285.18
18888,5056480.727
18889,6218056.336
18890,6066639.768
18891,3734189.879
18892,3749284.492
18893,4317158.255
18894,4240784.972
18895,4982278.356
18896,4109886.053
18897,7312605.448
18898,3318259.055
18899,4812133.506
18900,3375978.941
18901,4185715.11
18902,4906457.933
18903,4083188.09
18904,5336583.445
18905,4040248.443
18906,3849070.318
18907,5052466.756
18908,5197895.225
18909,5354066.92
18910,5032349.797
18911,4446356.386
18912,3855394.557
18913,4701744.582
18914,7162384.531
18915,5074180.177
18916,4413347.774
18917,3715768.39
18918,4842728.325
18919,4880938.368
18920,4909814.349
18921,3911191.64
18922,5991709.711
18923,4968169.276
18924,4563914.442
18925,4852550.238
18926,4977974.973
18927,4546616.063
18928,4482050.176
18929,5537990.995
18930,5380978.908
18931,3667057.561
18932,3993683.79
18933,5209644.316
18934,5189310.3
18935,5105800.195
18936,3487965.934
18937,5804470.416
18938,5719441.112
18939,4937856.954
18940,5100686.463
18941,5892415.827
18942,4599244.04
18943,4521309.214
18944,5964470.413
18945,5450262.656
18946,4400635.431
18947,5529834.591
18948,4163942.979
18949,6640496.698
18950,4881931.418
18951,5099742.635
18952,4014613.797
18953,5341141.09
18954,6396924.215
18955,4674665.383
18956,5951919.062
18957,3391565.957
18958,5144040.61
18959,5567121.818
18960,3906320.636
18961,3759385.9
18962,4162611.744
18963,4564622.208
18964,4255064.368
18965,4125457.263
18966,3023930.22
18967,5270520.9
18968,4520879.931
18969,4832356.514
18970,5191300.993
18971,4446457.658
18972,5396214.075
18973,5058033.935
18974,5464580.88
18975,4524365.59
18976,5119238.495
18977,5812384.083
18978,4776290.054
18979,4956272.334
18980,4010940.456
18981,4863798.272
18982,2702836.49
18983,5406728.321
18984,5183270.519
18985,4685147.037
18986,5386062.789
18987,3948977.926
18988,5008451.664
18989,3142594.676
18990,3728737.377
18991,4916380.261
18992,3533259.187
18993,4804661.425
18994,3872719.354
18995,3437819.5
18996,3599164.69
18997,5251572.189
18998,3659931.382
18999,4465571.689
19000,5405691.76
19001,4804783.701
19002,3630603.112
19003,4606677.897
19004,5925723.052
19005,4349147.659
19006,4635323.033
19007,4698680.711
19008,3958484.693
19009,4212121.459
19010,3029981.69
19011,4660173.877
19012,3244299.516
19013,5023474.428
19014,4436159.452
19015,3953162.561
19016,5052208.981
19017,3474491.787
19018,4411134.307
19019,4940334.615
19020,3416178.127
19021,4000365.588
19022,4836754.785
19023,4516781.162
19024,3062207.302
19025,6069341.366
19026,5608533.496
19027,4590835.984
19028,4039110.788
19029,5740306.06
19030,4249240.789
19031,5178200.885
19032,7216608.471
19033,6336497.22
19034,4478303.804
19035,3969233.979
19036,3881903.744
19037,4216336.403
19038,4340713.856
19039,4517173.504
19040,3422741.359
19041,5855325.948
19042,4911431.299
19043,5026704.269
19044,3915216.305
19045,5566011.291
19046,4406000.356
19047,3635935.846
19048,5028442.006
19049,4949934.756
19050,4808221.153
19051,5523672.027
19052,5575810.946
19053,4490443.629
19054,5051566.466
19055,2995044.411
19056,3346773.767
19057,5377793.065
19058,6433228.369
19059,4189992.904
19060,3488049.953
19061,4292448.013
19062,4377204.29
19063,6779560.964
19064,4604235.76
19065,5007455.847
19066,5369222.087
19067,4106425.786
19068,5332815.431
19069,3722463.639
19070,5749785.649
19071,5654399.993
19072,5561282.281
19073,5110715.618
19074,3462206.847
19075,3546853.201
19076,3964224.582
19077,4418694.697
19078,5382052.998
19079,3346738.524
19080,4819820.572
19081,4490598.828
19082,5465481.837
19083,3629787.739
19084,5370404.899
19085,3656609.567
19086,4677809.243
19087,3874978.54
19088,3118626.083
19089,5428083.548
19090,5016395.623
19091,5510417.307
19092,5540133.702
19093,5034304.093
19094,5845179.482
19095,3494774.933
19096,4041996.477
19097,7161177.373
19098,4563584.82
19099,4162309.972
19100,4151509.317
19101,5244388.821
19102,6431053.149
19103,3301026.673
19104,4952739.061
19105,6774534.264
19106,4754927.013
19107,4085178.601
19108,4910718.044
19109,4602813.848
19110,5777276.099
19111,4954766.217
19112,5405884.72
19113,4072849.702
19114,4646482.298
19115,4900626.725
19116,3561113.813
19117,4446702.268
19118,4694352.837
19119,4187853.35
19120,3905777.485
19121,4150640.384
19122,4149770.399
19123,5197397.992
19124,4658966.735
19125,5137796.885
19126,3445345.71
19127,4105679.088
19128,5311824.896
19129,4244178.853
19130,4356321.873
19131,4941524.003
19132,3614712.948
19133,4797289.612
19134,3562049.063
19135,4506918.709
19136,4692641.714
19137,5371231.383
19138,3720732.617
19139,5305768.697
19140,5112257.402
19141,4065616.059
19142,5509554.425
19143,5393965.19
19144,4834661.963
19145,5290347.17
19146,5904713.538
19147,6971612.229
19148,3054684.915
19149,5007780.0
19150,4031323.649
19151,4556433.645
19152,3407476.518
19153,3507313.538
19154,4701541.937
19155,5754079.232
19156,4624652.889
19157,3771438.081
19158,4900137.971
19159,4167811.383
19160,4946807.18
19161,5049057.188
19162,4833117.781
19163,5163939.854
19164,3376319.596
19165,4702451.746
19166,4835442.044
19167,5145448.44
19168,5292803.266
19169,3915748.563
19170,2954454.617
19171,3744304.591
19172,4555730.173
19173,5971842.681
19174,5286402.168
19175,5117733.942
19176,5226329.484
19177,5620868.798
19178,5398212.151
19179,4573525.617
19180,4920535.809
19181,4992759.991
19182,5882404.662
19183,4715397.453
19184,5652711.23
19185,4431442.365
19186,3167038.763
19187,6249995.153
19188,3575005.343
19189,5463666.196
19190,5576844.261
19191,4766750.45
19192,5277708.686
19193,4284361.465
19194,5749516.341
19195,7416411.707
19196,4002183.096
19197,4772096.594
19198,4298416.154
19199,3819515.779
19200,3532925.923
19201,4685827.879
19202,4965174.652
19203,5471310.207
19204,5753283.521
19205,5295227.968
19206,5869685.856
19207,5537977.607
19208,4592115.352
19209,4257856.3
19210,5488219.789
19211,6332243.976
19212,3473029.553
19213,4287412.447
19214,3906832.046
19215,2503190.753
19216,4644357.212
19217,4013961.828
19218,6085822.426
19219,5721664.539
19220,5792848.434
19221,4936821.046
19222,5995458.752
19223,4805577.896
19224,4973146.198
19225,5376707.387
19226,4235241.647
19227,4535158.977
19228,4853830.131
19229,4857872.94
19230,5304554.799
19231,4915849.516
19232,4218233.363
19233,5419129.411
19234,3642634.583
19235,4857899.424
19236,6199177.593
19237,6874892.812
19238,4656546.591
19239,4687438.54
19240,5867395.688
19241,4362752.469
19242,5055646.703
19243,4720284.331
19244,4641582.059
19245,5206524.915
19246,5254304.81
19247,5807420.035
19248,3833087.946
19249,5163375.041
19250,4669363.915
19251,3308418.507
19252,5041561.185
19253,5327004.648
19254,4898318.925
19255,2949915.043
19256,5721464.747
19257,5527421.498
19258,5001534.43
19259,5600768.943
19260,3953900.176
19261,4516526.943
19262,4640667.783
19263,5342848.101
19264,5351364.687
19265,4670535.923
19266,4331790.934
19267,4401583.048
19268,5804537.841
19269,4580959.108
19270,5172945.337
19271,6213030.209
19272,5218227.556
19273,5107559.134
19274,5581353.325
19275,3988814.044
19276,4553099.422
19277,4358534.626
19278,6396903.069
19279,4526008.556
19280,3336504.24
19281,4011074.448
19282,5321946.601
19283,4118296.61
19284,3410136.864
19285,5520996.857
19286,5320469.809
19287,4215709.771
19288,4829201.698
19289,5143760.138
19290,3153656.589
19291,4714646.7
19292,4887029.823
19293,4878754.511
19294,5647051.158
19295,4533693.541
19296,4378912.024
19297,4343138.216
19298,5383782.704
19299,5267803.356
19300,4259769.207
19301,4128074.866
19302,4365199.499
19303,5293991.986
19304,5187403.69
19305,5111913.056
19306,5792575.942
19307,4626955.607
19308,4454768.667
19309,4191827.469
19310,4450859.308
19311,5606112.229
19312,4076138.497
19313,4762987.622
19314,5482150.092
19315,4168558.627
19316,4586586.958
19317,4264053.544
19318,4737252.732
19319,7030478.724
19320,4717759.388
19321,5064974.003
19322,5498924.504
19323,5126710.811
19324,5191416.548
19325,3817149.993
19326,6394235.971
19327,5459241.16
19328,5678759.243
19329,3673762.863
19330,4025092.561
19331,5118544.711
19332,5043996.207
19333,5534865.03
19334,2822733.68
19335,6578189.143
19336,4713430.665
19337,5045446.714
19338,5325217.924
19339,5756196.592
19340,3255521.165
19341,5122327.622
19342,4136827.729
19343,4862397.27
19344,5354321.295
19345,5526773.245
19346,5268635.632
19347,3204720.286
19348,5708251.026
19349,3952041.61
19350,4773428.86
19351,4769507.318
19352,5279792.27
19353,3812119.884
19354,4734162.071
19355,5114439.603
19356,4832641.76
19357,4346328.521
19358,4457526.991
19359,7075786.381
19360,4846554.405
19361,3624561.545
19362,5115779.677
19363,5693111.179
19364,4955905.115
19365,7904579.208
19366,4239818.47
19367,7287778.556
19368,4153807.443
19369,5064383.837
19370,5536422.545
19371,5066365.398
19372,5195887.767
19373,5508525.052
19374,5201150.538
19375,4112735.084
19376,4351100.656
19377,5650817.063
19378,6070396.041
19379,4350329.272
19380,4353376.704
19381,5693947.682
19382,4569860.016
19383,5174017.884
19384,3769856.448
19385,6662943.53
19386,3205640.354
19387,3288831.719
19388,4180657.788
19389,5517801.49
19390,5465573.654
19391,5911601.203
19392,2752783.277
19393,5321054.622
19394,3426474.477
19395,2996747.542
19396,4597608.335
19397,4769978.338
19398,4887490.125
19399,5126367.846
19400,4175276.478
19401,3767687.245
19402,4859900.066
19403,4042215.31
19404,3785846.226
19405,5109618.05
19406,5568712.061
19407,3580723.822
19408,4895327.071
19409,4396148.73
19410,4127680.387
19411,5649750.228
19412,5567934.985
19413,3003269.411
19414,5396535.256
19415,4458199.185
19416,3592190.778
19417,5090726.775
19418,4495894.928
19419,4659312.768
19420,5866034.757
19421,4329455.281
19422,3643206.258
19423,4416720.2
19424,4389571.312
19425,5025717.439
19426,3236171.085
19427,4983457.576
19428,5153903.045
19429,2838364.358
19430,4632002.592
19431,5408274.224
19432,4377130.746
19433,4755090.37
19434,5195033.664
19435,3799723.666
19436,4057226.293
19437,4506970.263
19438,4722872.735
19439,5079886.047
19440,5460166.526
19441,6129531.088
19442,4529421.983
19443,4124245.391
19444,4468830.88
19445,5000505.12
19446,6255191.42
19447,3470171.039
19448,4670130.101
19449,7265966.905
19450,5744510.573
19451,6433186.399
19452,5216666.728
19453,4206204.746
19454,5249994.982
19455,3029836.985
19456,5252442.907
19457,4083998.33
19458,4458724.601
19459,4672592.691
19460,5305688.043
19461,4046212.102
19462,3791928.976
19463,4775804.471
19464,4353797.681
19465,4243663.625
19466,3953967.731
19467,5575867.735
19468,6444865.445
19469,5675772.674
19470,4975325.802
19471,4906686.907
19472,5304452.382
19473,4248561.691
19474,6110647.895
19475,3439237.811
19476,3959976.694
19477,5854425.29
19478,3836431.459
19479,5088408.954
19480,3278758.965
19481,5902138.273
19482,4816205.141
19483,5633910.846
19484,5605784.117
19485,4158148.291
19486,5032169.073
19487,5378539.935
19488,4651352.011
19489,4766550.253
19490,4763163.388
19491,4466203.57
19492,4187562.282
19493,4250359.15
19494,3410465.227
19495,4135519.477
19496,5736106.998
19497,4543717.379
19498,5255022.742
19499,5041424.422
19500,3286691.297
19501,2358994.403
19502,4617071.056
19503,5577126.163
19504,5289859.348
19505,4996413.891
19506,4967557.439
19507,4470337.694
19508,6497918.232
19509,3528488.13
19510,4489130.893
19511,3692188.692
19512,3311284.565
19513,5801713.977
19514,3577488.188
19515,4422444.724
19516,4132429.563
19517,4157898.517
19518,4971673.914
19519,4868624.182
19520,4777505.953
19521,3563814.698
19522,4384717.265
19523,5749426.951
19524,4221083.393
19525,4901323.319
19526,4601493.069
19527,4888778.644
19528,4821372.922
19529,4580469.456
19530,3746945.787
19531,4069149.171
19532,3760381.008
19533,5218800.694
19534,4343675.72
19535,5349720.478
19536,4937760.614
19537,4684460.296
19538,4180275.213
19539,5284475.122
19540,5695863.978
19541,4766059.875
19542,4255042.208
19543,5306841.578
19544,2737373.066
19545,5114901.639
19546,5589947.163
19547,4902113.262
19548,4490427.788
19549,5069852.14
19550,4859054.593
19551,4845606.137
19552,3779716.214
19553,4244145.573
19554,5555204.079
19555,5341476.781
19556,5104018.493
19557,4739852.486
19558,4644155.741
19559,4629050.87
19560,5910542.514
19561,3374900.359
19562,4335973.526
19563,4661929.133
19564,3992707.598
19565,6400093.968
19566,5607012.877
19567,4220839.001
19568,4890618.274
19569,5768591.804
19570,4525536.082
19571,4584743.515
19572,4639940.49
19573,4157104.674
19574,4833557.083
19575,4336459.505
19576,5709580.459
19577,5424215.277
19578,5889231.121
19579,4715989.33
19580,5594084.604
19581,4588353.525
19582,4470354.801
19583,3580094.263
19584,4844460.859
19585,4370249.517
19586,4787204.713
19587,4867209.777
19588,4552129.837
19589,5113468.24
19590,4160976.873
19591,2436769.955
19592,4039150.929
19593,6958153.256
19594,5452454.541
19595,4744189.289
19596,5437527.494
19597,3492235.318
19598,5830165.414
19599,3989104.495
19600,5861484.218
19601,3216776.288
19602,5807154.891
19603,3428332.508
19604,5004451.279
19605,4800904.086
19606,4361728.679
19607,4344670.283
19608,4730210.659
19609,6845369.063
19610,5460687.25
19611,5767325.777
19612,5658090.004
19613,3927795.593
19614,3868532.283
19615,4089233.06
19616,4126365.016
19617,5149161.459
19618,4915242.829
19619,4537154.404
19620,4210009.002
19621,4625918.622
19622,5002926.862
19623,6384630.29
19624,4701673.628
19625,5884733.128
19626,4310550.824
19627,7144347.598
19628,4347365.441
19629,4892378.016
19630,4382177.572
19631,4013444.468
19632,4742706.612
19633,3877512.702
19634,4556184.658
19635,4413028.281
19636,6337321.15
19637,4364006.407
19638,4699515.927
19639,5807494.842
19640,4155639.674
19641,6001507.515
19642,4533071.711
19643,5071423.83
19644,7296083.643
19645,7645681.725
19646,4657044.451
19647,5499653.842
19648,4095783.182
19649,4898385.164
19650,4722965.22
19651,4067021.725
19652,3324536.488
19653,4741567.792
19654,4986383.427
19655,5702021.546
19656,5579886.557
19657,4316369.586
19658,5110101.299
19659,4658427.316
19660,4969537.905
19661,4454186.028
19662,5644330.548
19663,4220284.909
19664,5585116.262
19665,4188914.756
19666,5248624.182
19667,4566397.731
19668,5302055.173
19669,3911385.813
19670,3343486.448
19671,4543495.328
19672,3220239.339
19673,5712667.189
19674,4754861.01
19675,4866127.416
19676,4572766.792
19677,4537130.238
19678,5138434.157
19679,4739196.649
19680,4961897.909
19681,3904762.471
19682,5784973.797
19683,5225129.983
19684,4899896.923
19685,2876156.626
19686,5304091.277
19687,4695532.713
19688,4571511.36
19689,5348203.417
19690,4568213.584
19691,4576932.145
19692,4373515.717
19693,6028347.538
19694,3924234.036
19695,5216694.358
19696,4694643.93
19697,4925164.206
19698,5719872.725
19699,4249776.171
19700,4725732.415
19701,3395866.834
19702,5018541.502
19703,4418180.241
19704,4804268.444
19705,4683543.059
19706,5040713.914
19707,4993498.63
19708,3410136.864
19709,5537579.531
19710,4496392.512
19711,3995272.622
19712,3776732.744
19713,3524458.354
19714,5070112.12
19715,3951897.742
19716,4359463.134
19717,4178773.144
19718,4178321.006
19719,4281181.261
19720,5432328.955
19721,3994739.589
19722,2799591.102
19723,4439150.628
19724,4117025.152
19725,5070771.673
19726,6331047.552
19727,3960725.729
19728,3596851.741
19729,2469782.338
19730,5838979.279
19731,6716774.273
19732,5724513.737
19733,5483032.555
19734,5914095.768
19735,3302545.249
19736,5475193.477
19737,5458398.524
19738,3675620.546
19739,3465132.526
19740,6015406.184
19741,5537502.815
19742,4716826.445
19743,4636059.504
19744,4533515.402
19745,5318588.171
19746,4061941.244
19747,5285850.241
19748,4318657.742
19749,4690268.103
19750,5096725.583
19751,5596705.845
19752,3567178.989
19753,3830259.666
19754,6944450.999
19755,5402562.995
19756,4761994.369
19757,4583547.085
19758,5450286.361
19759,3845268.281
19760,4138311.716
19761,5037137.468
19762,4899320.889
19763,3385718.816
19764,4557927.063
19765,4605056.812
19766,4334239.564
19767,5006473.943
19768,3954660.29
19769,4659670.651
19770,4356395.829
19771,5073306.275
19772,3041503.711
19773,3033381.552
19774,5795337.508
19775,5291363.12
19776,4427236.043
19777,6217449.06
19778,4235800.186
19779,4606821.567
19780,4313674.92
19781,5232878.211
19782,4015316.156
19783,6149466.099
19784,4340029.169
19785,5326759.946
19786,5576812.933
19787,8036575.786
19788,5810133.637
19789,4696752.714
19790,4780398.594
19791,4329910.622
19792,6211874.129
19793,4026088.999
19794,5940315.789
19795,5204943.932
19796,5612286.906
19797,4951980.184
19798,4558336.246
19799,4635237.765
19800,4653135.608
19801,5358314.374
19802,4427066.378
19803,5361608.664
19804,5189593.436
19805,5303724.244
19806,4917617.828
19807,4580624.699
19808,5437501.291
19809,4554265.824
19810,2917090.299
19811,4366373.989
19812,5359244.187
19813,4940857.655
19814,4206281.294
19815,5258893.084
19816,4478342.479
19817,4928673.662
19818,4395904.322
19819,4943883.822
19820,6185369.083
19821,4908878.217
19822,6060354.175
19823,3988005.678
19824,4748015.142
19825,4949414.329
19826,6083901.719
19827,5926444.998
19828,4485352.051
19829,5802166.03
19830,5445815.252
19831,4210105.48
19832,5124385.116
19833,4867540.479
19834,5352837.278
19835,7296416.048
19836,4806648.953
19837,6025780.172
19838,3323252.624
19839,4785948.374
19840,4704010.315
19841,4426198.592
19842,4507501.909
19843,5864588.827
19844,4950303.457
19845,5178593.191
19846,5053114.105
19847,3755845.366
19848,6685880.999
19849,3621255.635
19850,4153796.961
19851,3781105.449
19852,4529120.968
19853,4720376.995
19854,4117304.092
19855,4524627.144
19856,5302282.205
19857,4388213.889
19858,3849666.638
19859,5726555.012
19860,5432694.914
19861,3855922.133
19862,5783051.765
19863,5753283.711
19864,5616964.841
19865,4126893.735
19866,6119193.863
19867,4442049.932
19868,6565684.408
19869,4046544.01
19870,6172175.2
19871,3438893.37
19872,4062593.809
19873,5772039.489
19874,4456798.756
19875,4758045.989
19876,3415841.097
19877,4983669.824
19878,3975444.037
19879,4532330.72
19880,3948041.494
19881,4849873.652
19882,6345054.154
19883,4829531.563
19884,4420478.671
19885,5989574.69
19886,4570545.694
19887,3950121.773
19888,4315788.689
19889,4465801.73
19890,4741031.072
19891,4264179.785
19892,5990782.28
19893,5004661.753
19894,4572964.621
19895,4733792.142
19896,4124890.406
19897,5582481.856
19898,4104437.309
19899,4397535.224
19900,4373820.881
19901,6084654.488
19902,3936034.009
19903,4191926.564
19904,5942249.899
19905,5658646.094
19906,4471075.342
19907,4906152.242
19908,4546813.389
19909,4211008.533
19910,5452180.987
19911,4447654.3
19912,4017803.033
19913,5032466.806
19914,3599591.133
19915,4952234.165
19916,4469790.487
19917,4536619.225
19918,3949924.01
19919,4624802.15
19920,4273441.592
19921,5688464.301
19922,5126204.103
19923,5174704.79
19924,5339088.304
19925,4097876.913
19926,5470991.968
19927,4301909.301
19928,6141398.538
19929,4505489.45
19930,4224660.207
19931,5040027.425
19932,4327964.57
19933,3969018.524
19934,5458138.083
19935,4599750.799
19936,5117021.495
19937,4362912.694
19938,3830174.399
19939,5201318.578
19940,3234468.719
19941,3730619.781
19942,4542326.248
19943,4484818.442
19944,4185340.599
19945,5430551.649
19946,4716456.323
19947,6153660.634
19948,4812115.744
19949,4774993.612
19950,4610918.132
19951,5136511.862
19952,4523353.698
19953,4250580.482
19954,4347298.752
19955,6075741.343
19956,3433991.03
19957,5114578.155
19958,4795062.555
19959,4703383.755
19960,6507256.272
19961,5010364.97
19962,6074902.612
19963,5696751.507
19964,7496093.059
19965,5754919.3
19966,4381113.757
19967,4766436.785
19968,6817136.526
19969,2598395.541
19970,4202596.186
19971,4779035.976
19972,5134593.322
19973,6513327.574
19974,3279269.491
19975,5830488.085
19976,5194581.234
19977,5496565.651
19978,5832366.471
19979,4637974.343
19980,4189889.975
19981,4284449.833
19982,6221837.487
19983,6341752.798
19984,4451770.321
19985,6864921.467
19986,4296233.668
19987,4327801.514
19988,3634040.625
19989,3527374.359
19990,3191013.619
19991,5261118.705
19992,4153073.424
19993,4548293.623
19994,4389846.615
19995,3366972.197
19996,5312249.763
19997,4283923.37
19998,4305013.85
19999,4203822.139
20000,4823620.961
20001,5226948.717
20002,5496759.762
20003,5062616.218
20004,4833733.177
20005,3924160.97
20006,3462834.303
20007,4890430.884
20008,4232668.405
20009,5278825.421
20010,4978331.317
20011,5247076.683
20012,5438786.591
20013,4657561.321
20014,4644155.741
20015,4775392.465
20016,4043324.077
20017,2927874.205
20018,4467677.04
20019,4489730.365
20020,4222482.804
20021,6974224.272
20022,3897440.959
20023,4145281.848
20024,5276452.519
20025,6390711.873
20026,3567819.51
20027,5872185.625
20028,4472792.123
20029,4858119.504
20030,5499597.001
20031,4654550.655
20032,5850391.362
20033,5611536.078
20034,4382954.809
20035,3637286.696
20036,5927814.399
20037,3584622.644
20038,3221353.831
20039,6088143.925
20040,7030098.079
20041,4950216.644
20042,5201388.335
20043,6120815.25
20044,4618496.501
20045,4860289.612
20046,5368402.464
20047,5034955.297
20048,6203164.681
20049,4281833.473
20050,3089016.275
20051,3659816.494
20052,5368655.345
20053,4956149.731
20054,4279501.589
20055,4515399.986
20056,5595135.669
20057,5028957.576
20058,2986336.446
20059,4275123.784
20060,5614255.15
20061,2337603.105
20062,4954616.507
20063,3839016.196
20064,4923980.33
20065,4478690.678
20066,5881403.617
20067,4464687.877
20068,5775778.219
20069,3948124.71
20070,4966072.333
20071,3142264.583
20072,5041703.003
20073,4158713.267
20074,4706051.142
20075,4478878.965
20076,4420752.938
20077,3643130.987
20078,4557026.204
20079,4544047.218
20080,5340343.895
20081,6125348.973
20082,3904412.007
20083,4191187.814
20084,4797925.227
20085,3429709.501
20086,4954682.142
20087,2979196.34
20088,5034648.777
20089,5333198.567
20090,5018568.382
20091,5224670.576
20092,5931000.835
20093,2920478.498
20094,3469239.431
20095,5500654.764
20096,5060921.709
20097,6782249.458
